행정동_코드,행정동_코드_명,자치구,lat,lon,영역_면적,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,시간대_11_14_유동인구_수,시간대_17_21_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,지하철_역_수,버스_정거장_수,아파트_단지_수,아파트_평균_면적,아파트_평균_시가,아파트_가격_6_억_이상_세대_수,병원_약국_수,주말_유동인구_수,주중_유동인구_수
11410700,남가좌2동,서대문구,37.577927216905486,126.92134352287883,783775,5550889000.0,1971899500.0,74266500.0,38467500.0,717635500.0,221823250.0,421340000.0,95876000.0,335643500.0,256314000.0,1417623250.0,29083.0,14033.0,15050.0,4681.0,4083.0,4081.0,4720.0,4487.0,7031.0,13349.0,0.0,1052.0,541.0,511.0,75.0,219.0,328.0,334.0,6115267.5,2738000.5,3377267.0,1344791.25,821788.5,890031.5,796663.5,729525.75,1003862.5,870968.5,875820.0,881521.75,877779.5,851635.5,875339.75,882202.5,117.0,4.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0,301.0,54.0,227969844.0,363.0,12.0,1757542.25,4357725.25
11410710,북가좌1동,서대문구,37.57541288721553,126.90810135396329,577979,1992303500.0,480150250.0,16954000.0,20688750.0,702384000.0,46395750.0,258345000.0,7802000.0,139124750.0,118771250.0,201687750.0,17563.0,8389.0,9174.0,3067.0,1862.0,2117.0,2988.0,3001.0,4528.0,6782.0,0.0,537.0,447.0,90.0,1.0,13.0,59.0,120.0,2582258.5,1175567.75,1406691.25,246629.75,343721.5,452599.0,406297.5,263886.75,408286.25,364960.75,362967.25,363397.75,362296.5,363258.0,377290.0,388087.25,60.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,188.0,65.0,410754253.0,422.0,5.0,765377.25,1816880.25
11410720,북가좌2동,서대문구,37.581174197065444,126.91333600028541,824866,3829499750.0,1066049500.0,32922500.0,116128750.0,474007750.0,65376250.0,400655000.0,118159500.0,246217000.0,148343500.0,1161640000.0,30673.0,14859.0,15814.0,3326.0,4272.0,4121.0,4325.0,5190.0,9439.0,14579.0,0.0,1071.0,537.0,534.0,135.0,217.0,250.0,282.0,9577079.75,4292998.75,5284080.75,1299822.75,1405024.5,1539904.75,1484567.75,1017291.75,1595791.0,1348331.75,1342049.75,1339361.25,1336246.25,1338590.25,1416085.75,1456414.0,115.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,39.0,872.0,54.0,167757926.0,40.0,12.0,2872499.75,6704579.25
11440555,아현동,마포구,37.55183308979032,126.95272977223213,744328,6396546750.0,2024532250.0,91531250.0,48822250.0,1477191750.0,29393750.0,386832500.0,36843500.0,510862250.0,420613500.0,1369923750.0,28335.0,13175.0,15160.0,4932.0,3170.0,5561.0,4986.0,4207.0,5479.0,11924.0,0.0,5852.0,3226.0,2626.0,1117.0,1898.0,1674.0,987.0,7831431.25,3357845.0,4473586.5,924346.5,1433564.0,1434673.75,1100079.25,977755.75,1256587.75,1139943.25,1142203.0,1147914.0,1142270.25,1136157.0,1061387.25,1061556.5,145.0,5.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,2.0,23.0,106.0,76.0,921140791.0,907.0,16.0,2122943.75,5708487.5
11440565,공덕동,마포구,37.549321278274334,126.95794822293418,1019197,5783877250.0,1114030250.0,60413250.0,176493250.0,975960250.0,266358750.0,248951250.0,127153000.0,778862750.0,274637250.0,1761017250.0,36426.0,16993.0,19433.0,4002.0,5749.0,6487.0,4980.0,6129.0,9079.0,18559.0,0.0,9286.0,5387.0,3899.0,2085.0,2579.0,2544.0,1630.0,12437463.5,5717417.0,6720047.0,1774788.25,2315394.0,2116904.0,1925758.75,1426201.0,1941933.5,1788461.75,1780869.25,1791408.5,1784139.75,1775871.5,1749076.75,1767635.5,172.0,7.0,9.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,4.0,39.0,415.0,57.0,396354330.0,744.0,21.0,3516712.25,8920750.75
11440585,도화동,마포구,37.538640956435955,126.94910605233989,625018,8352968250.0,777633000.0,48239750.0,73669000.0,1920887500.0,518790500.0,127549000.0,347333750.0,842684250.0,649757250.0,3046424250.0,20443.0,9697.0,10746.0,2696.0,2579.0,3498.0,2876.0,3292.0,5502.0,9219.0,0.0,13155.0,8000.0,5155.0,2428.0,3216.0,3317.0,2949.0,3969814.0,1840102.25,2129712.0,550900.75,811575.75,717268.75,615745.25,527393.25,771846.25,566241.75,564576.25,565842.0,566016.5,572779.75,575185.0,559173.25,144.0,4.0,7.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,1.0,38.0,122.0,77.0,517528938.0,677.0,15.0,1134358.25,2835456.25
11440590,용강동,마포구,37.54152999419625,126.94221311320157,790602,7612605000.0,1379858250.0,36928000.0,116892500.0,1480758250.0,372905500.0,635886000.0,217475500.0,627085000.0,235836250.0,2508979750.0,21098.0,9951.0,11147.0,3985.0,1997.0,3386.0,4218.0,3157.0,4355.0,9236.0,0.0,15056.0,8974.0,6082.0,2190.0,3721.0,3571.0,2989.0,5652901.0,2611339.0,3041562.0,586541.0,931468.25,1127362.25,847229.25,695845.75,970460.5,816292.0,819749.5,818400.0,822665.75,821023.5,789401.5,765368.5,90.0,7.0,6.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,24.0,136.0,64.0,497352990.0,598.0,11.0,1554770.0,4098130.75
11440600,대흥동,마포구,37.552053322483815,126.94152597994783,858570,5931293500.0,1065341000.0,59184250.0,68267000.0,1350546500.0,11834750.0,1220885750.0,77678750.0,467765250.0,238633750.0,1371156500.0,14719.0,7124.0,7595.0,1471.0,3656.0,2555.0,2017.0,2108.0,2912.0,8823.0,0.0,3405.0,1675.0,1730.0,1423.0,786.0,486.0,458.0,7056837.0,3161322.75,3895514.25,2173675.75,1115090.0,1013425.0,794348.25,934828.0,1279610.75,1007622.5,1021427.5,1027232.0,1027791.5,1020986.25,1000565.25,951212.5,209.0,5.0,5.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,3.0,38.0,73.0,41.0,290729719.0,93.0,18.0,1951777.75,5105059.75
11440610,염리동,마포구,37.54987575053771,126.94758200437364,491468,69945671750.0,330285750.0,30214000.0,103502250.0,173739500.0,400377000.0,320911750.0,24853000.0,67104156250.0,43269000.0,1414363250.0,16719.0,7963.0,8756.0,2922.0,2412.0,2746.0,3054.0,2505.0,3080.0,7762.0,0.0,2245.0,1512.0,733.0,431.0,512.0,456.0,501.0,5634695.0,2503130.25,3131564.25,725371.5,959865.0,1155647.25,798666.75,649957.25,900656.5,811372.5,813115.0,816616.5,815746.5,808264.0,782560.75,787020.75,52.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,10.0,99.0,49.0,314172668.0,148.0,3.0,1569581.5,4065114.5
11440630,신수동,마포구,37.545652709609676,126.93479804705561,797879,2992317750.0,713150250.0,24063500.0,67210750.0,1030039750.0,67329250.0,166529250.0,36347000.0,129479750.0,64576500.0,693591750.0,22046.0,10753.0,11293.0,3231.0,3303.0,3353.0,3486.0,3769.0,4904.0,9989.0,0.0,3516.0,1996.0,1520.0,438.0,973.0,984.0,866.0,4878931.5,2340955.75,2537976.0,842133.5,738133.0,807548.75,704923.75,592398.5,810601.0,692808.25,694858.25,694593.5,697704.0,693532.0,699777.0,705658.5,76.0,4.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,205.0,60.0,385870186.0,604.0,6.0,1405435.5,3473496.0
11440655,서강동,마포구,37.546728739512844,126.92602719784018,1478577,5967361500.0,1372975500.0,265764250.0,26964250.0,153471000.0,280042750.0,596202500.0,197242000.0,855633750.0,298436500.0,1920629000.0,24556.0,11694.0,12862.0,3262.0,4707.0,4051.0,3790.0,3723.0,5023.0,12147.0,0.0,3223.0,2051.0,1172.0,544.0,797.0,778.0,639.0,6171295.25,2921305.25,3249990.0,1515605.5,1050119.5,954553.25,738395.5,753180.25,1057409.5,862936.5,869214.5,879157.75,882361.5,888768.25,901035.25,887821.25,156.0,6.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,64.0,317.0,57.0,361808135.0,886.0,7.0,1788856.5,4382438.5
11440660,서교동,마포구,37.55474432506864,126.92093784067974,1678981,60523846750.0,6979352250.0,4847270500.0,901061750.0,8056500500.0,144308500.0,2331608000.0,4591114750.0,8134285250.0,3730549250.0,20807796000.0,24037.0,10999.0,13038.0,1635.0,5914.0,5368.0,3403.0,3103.0,4614.0,15244.0,0.0,25701.0,13133.0,12568.0,5382.0,7250.0,5986.0,4237.0,17272745.25,7654622.75,9618122.5,5820435.5,3577192.0,2588774.75,1681196.25,2578995.0,3936170.5,2325857.5,2344918.25,2387521.0,2438271.75,2574430.0,2745541.25,2456206.0,358.0,13.0,22.0,0.0,0.0,31.0,0.0,0.0,5.0,3.0,7.0,88.0,471.0,51.0,212792253.0,65.0,31.0,5201747.25,12070998.5
11440680,합정동,마포구,37.54696008575363,126.90896236646482,1712389,10028440250.0,1799040500.0,310307250.0,287819500.0,1040224250.0,108497250.0,192772000.0,434364500.0,787729000.0,532022500.0,4535663500.0,16310.0,7512.0,8798.0,1356.0,3011.0,3574.0,2448.0,2205.0,3716.0,9188.0,0.0,4480.0,2513.0,1967.0,736.0,1306.0,1206.0,812.0,4485020.5,2071668.5,2413351.5,1018213.0,1096233.75,769825.75,544175.75,612527.25,858896.5,623668.25,629528.75,632951.5,641901.75,659398.25,662125.75,635446.25,109.0,4.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,32.0,523.0,49.0,226954603.0,60.0,10.0,1297572.0,3187448.5
11440690,망원1동,마포구,37.55362001265407,126.8997534996997,1101005,7918460250.0,2374186500.0,297935500.0,116636750.0,737590000.0,49764250.0,108091750.0,263441250.0,374097750.0,294824500.0,3301892000.0,19151.0,8899.0,10252.0,1831.0,3093.0,3611.0,2937.0,2888.0,4791.0,10174.0,0.0,3418.0,1953.0,1465.0,986.0,995.0,707.0,493.0,6750778.0,2978759.25,3772018.75,1293250.75,1492389.25,1170363.5,873886.25,723016.0,1107460.0,918212.75,919738.75,923401.0,932597.25,947766.5,1051141.25,1057919.0,95.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,23.0,511.0,48.0,212810124.0,102.0,11.0,2109060.25,4641716.25
11440700,망원2동,마포구,37.55899031399904,126.90017638433787,676411,3731910000.0,1339794250.0,84473250.0,85770250.0,259826750.0,122820500.0,120440000.0,77275250.0,374071500.0,131040250.0,1136398000.0,17917.0,8341.0,9576.0,2213.0,2552.0,2870.0,2842.0,2916.0,4524.0,8348.0,0.0,3947.0,2383.0,1564.0,491.0,736.0,848.0,1213.0,5620799.5,2526309.75,3094490.25,791677.25,1018263.5,1001719.0,882772.0,592131.75,900156.75,781849.5,779170.25,777596.25,779508.0,783763.75,844626.75,874284.25,83.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,33.0,415.0,50.0,204295370.0,30.0,6.0,1718911.0,3901887.75
11440710,연남동,마포구,37.563015878489466,126.92154029818883,647438,8217474250.0,1602452750.0,398109250.0,38078000.0,162505000.0,38964250.0,87456000.0,355020000.0,267671250.0,310605750.0,4956612000.0,14202.0,6690.0,7512.0,1131.0,2880.0,2925.0,2106.0,1935.0,3225.0,8339.0,0.0,3795.0,2412.0,1383.0,592.0,921.0,961.0,827.0,6489017.0,2863797.0,3625220.0,1646494.75,1450651.5,1084678.0,745163.75,792976.5,1193366.5,890325.25,887588.0,898553.5,907029.0,926496.0,1002535.25,976490.75,52.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,388.0,50.0,208713210.0,51.0,2.0,1979026.0,4509991.75
11440720,성산1동,마포구,37.56199991897573,126.91184156004186,859254,5268894250.0,2458085500.0,97017000.0,38408250.0,370249000.0,580607500.0,213179000.0,39133250.0,294063000.0,123068250.0,1055083500.0,18543.0,8632.0,9911.0,1968.0,3017.0,3275.0,2964.0,2958.0,4361.0,9475.0,0.0,5565.0,3706.0,1859.0,693.0,1164.0,1282.0,1097.0,5936728.75,2659165.75,3277563.25,949666.25,1166079.5,1155479.25,859042.5,697719.75,949992.5,843205.0,840427.25,842944.25,840553.0,841228.5,856839.5,871530.5,86.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,29.0,568.0,55.0,188218762.0,4.0,5.0,1728370.0,4208358.0
11440730,성산2동,마포구,37.56832613063574,126.90196369221974,1978724,8290737000.0,4907829750.0,124200250.0,48742750.0,412914500.0,419142750.0,417778500.0,58182000.0,356159750.0,567050000.0,978736750.0,38537.0,17159.0,21378.0,4756.0,6487.0,6726.0,5575.0,5968.0,9025.0,19332.0,0.0,1511.0,675.0,836.0,103.0,292.0,424.0,501.0,6489677.0,2867891.0,3621786.25,1037866.5,1168534.0,1108863.5,947821.5,662920.75,980287.75,916099.0,914335.25,912424.25,912409.0,911705.5,950069.25,972635.25,158.0,6.0,3.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,2.0,47.0,363.0,53.0,254866913.0,646.0,13.0,1922704.5,4566973.0
11440740,상암동,마포구,37.57072942215392,126.87989855888374,8402415,13969417500.0,1705962750.0,89423250.0,53446750.0,1306314750.0,88062750.0,2158007000.0,159132000.0,4233748500.0,747016750.0,3428303000.0,29662.0,13937.0,15725.0,5608.0,4228.0,3533.0,5087.0,5046.0,6160.0,12700.0,0.0,16189.0,9996.0,6193.0,3426.0,5957.0,4431.0,1808.0,5268329.25,2539341.25,2728988.0,825816.25,1060611.25,1075553.25,761630.0,760807.75,874359.0,796646.75,807156.75,806626.0,811331.5,782506.0,646265.25,617797.5,247.0,10.0,11.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,4.0,104.0,190.0,66.0,476838167.0,900.0,14.0,1264062.75,4004267.0
11470510,목1동,양천구,37.52752088177435,126.8744357571103,1433111,26294809250.0,2351310750.0,127439500.0,140108250.0,6092568250.0,106937000.0,3446783000.0,278107000.0,7171076250.0,1517373250.0,5063106000.0,30276.0,14544.0,15732.0,7467.0,2982.0,2754.0,6476.0,5153.0,5444.0,10349.0,0.0,16732.0,10843.0,5889.0,2914.0,4564.0,4190.0,3406.0,4570164.25,2102927.5,2467236.75,483657.25,517892.75,897594.0,651752.0,646697.5,942739.75,640602.0,643958.0,645345.5,651047.5,665877.25,688188.25,635147.0,190.0,5.0,12.0,0.0,1.0,21.0,0.0,0.0,2.0,0.0,2.0,29.0,102.0,74.0,796337543.0,821.0,22.0,1323335.25,3246830.25
11470520,목2동,양천구,37.54363060277917,126.87428427264103,1021355,4535886000.0,1147612000.0,74645250.0,65102750.0,690131500.0,610176250.0,295996250.0,60346500.0,239169000.0,88307250.0,1264399250.0,28816.0,13924.0,14892.0,3551.0,4299.0,5100.0,4253.0,4698.0,6915.0,13299.0,0.0,3311.0,1852.0,1459.0,453.0,814.0,882.0,764.0,6469867.75,2980167.0,3489701.5,847136.75,1137337.75,1032477.75,950953.25,636968.25,983646.5,910522.75,903997.0,903817.25,900905.75,900706.75,960151.75,989767.0,97.0,3.0,2.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,1.0,18.0,785.0,53.0,188087838.0,187.0,14.0,1949918.75,4519949.5
11470530,목3동,양천구,37.54517069417376,126.86554590848546,531850,6563182000.0,2873793250.0,173429500.0,146992000.0,1167924000.0,28034000.0,215422750.0,184712000.0,308211000.0,254129500.0,1210534000.0,21206.0,10060.0,11146.0,2379.0,3090.0,3786.0,2997.0,3368.0,5586.0,10074.0,0.0,1687.0,940.0,747.0,212.0,371.0,463.0,416.0,4930660.0,2248638.5,2682021.25,583422.25,828195.25,780722.25,737285.75,528650.25,812533.75,697383.5,691057.0,693341.25,691790.75,693584.5,720309.5,743192.75,96.0,3.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,453.0,52.0,184229085.0,215.0,11.0,1463502.25,3467157.0
11470540,목4동,양천구,37.53535139766359,126.86695519731316,577493,5385742000.0,2203901750.0,54092000.0,74736250.0,975481750.0,13424500.0,550089750.0,86461250.0,272458500.0,114754750.0,1040341500.0,24428.0,11899.0,12529.0,3976.0,3730.0,2695.0,3867.0,4890.0,5270.0,9964.0,0.0,2148.0,1354.0,794.0,226.0,490.0,664.0,557.0,5545375.5,2624945.0,2920431.25,683044.25,657036.25,899800.0,947083.25,560800.5,825229.75,787755.5,781960.5,777321.0,779785.0,782311.0,809101.75,827142.25,84.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,505.0,55.0,189827888.0,191.0,9.0,1636244.0,3909133.0
11470550,목5동,양천구,37.53605001799943,126.879886311553,1766361,13943764500.0,2014407000.0,82861750.0,28915000.0,5263122000.0,8384500.0,4523582750.0,22798750.0,509351500.0,221394500.0,1268946750.0,40702.0,20159.0,20543.0,10213.0,3947.0,3450.0,8541.0,6786.0,7765.0,13447.0,0.0,15114.0,9195.0,5919.0,2457.0,3913.0,3662.0,3167.0,4744095.0,2197652.25,2546442.25,395690.0,395715.75,918879.0,649365.25,528411.5,834314.0,665175.5,663761.25,664303.0,665724.0,671872.5,706439.25,706819.5,143.0,8.0,9.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,52.0,191.0,100.0,1342723822.0,2292.0,13.0,1413258.75,3330836.25
11470560,신월1동,양천구,37.53126487272668,126.83449222083617,622400,3954693250.0,2053374250.0,74164750.0,96638000.0,316673250.0,87441000.0,77141000.0,153690500.0,212206000.0,83560000.0,799804500.0,19365.0,9957.0,9408.0,1836.0,2238.0,2462.0,2677.0,3485.0,6667.0,10008.0,0.0,2220.0,1482.0,738.0,145.0,385.0,531.0,783.0,3901348.75,1915738.0,1985611.25,414381.25,580854.25,642082.5,619883.5,417921.25,610332.75,550501.25,546149.75,542820.75,544033.5,545412.0,577009.75,595422.5,71.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,380.0,49.0,125505363.0,0.0,12.0,1172432.25,2728917.25
11470570,신월2동,양천구,37.52342414120445,126.846331090338,606811,3001776500.0,1306976750.0,33719750.0,44264500.0,608600250.0,198932500.0,156578500.0,10866750.0,127003750.0,52055500.0,462778250.0,20779.0,10130.0,10649.0,2995.0,2437.0,2722.0,3270.0,3235.0,6120.0,8702.0,0.0,1994.0,1152.0,842.0,162.0,324.0,540.0,549.0,3533258.75,1652065.25,1881193.25,346861.25,500838.0,590147.25,504481.75,372914.25,550421.5,500102.0,497251.25,497817.5,498143.25,495071.75,512802.75,532071.25,65.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,358.0,56.0,169126179.0,86.0,6.0,1044874.0,2488385.75
11470580,신월3동,양천구,37.5324441338088,126.82746371641082,918039,2524096750.0,567807500.0,27310500.0,16026750.0,260512250.0,1133673500.0,72338750.0,26570750.0,49411750.0,66541500.0,303903500.0,14261.0,7502.0,6759.0,1565.0,1685.0,1854.0,1910.0,2539.0,4708.0,7693.0,0.0,1178.0,713.0,465.0,85.0,219.0,272.0,388.0,2642979.25,1317746.25,1325233.25,267753.0,366970.0,419754.75,440856.25,301159.25,399278.5,377577.0,376016.25,373859.25,373823.25,371012.75,378918.25,391772.0,70.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,231.0,46.0,114670938.0,0.0,7.0,770690.25,1872288.5
11470590,신월4동,양천구,37.522154130799024,126.83985175060229,469873,3385364250.0,556895500.0,11990250.0,16556500.0,422386250.0,1057714750.0,183593250.0,132153750.0,63857000.0,76838500.0,863378500.0,17445.0,8478.0,8967.0,2650.0,1940.0,2047.0,2818.0,2796.0,5194.0,6839.0,0.0,1153.0,803.0,350.0,27.0,128.0,284.0,394.0,3305206.75,1558405.75,1746801.5,294953.25,405299.0,546347.0,476317.0,337376.0,513584.25,469656.75,466876.0,465661.25,465206.0,467686.5,478214.5,491905.0,63.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,278.0,57.0,168479350.0,0.0,6.0,970119.5,2335086.5
11470600,신월5동,양천구,37.540898373457786,126.82943569861497,638302,3439038000.0,469400250.0,16036250.0,83952250.0,366545750.0,1108355500.0,121944750.0,77771750.0,300016500.0,156341250.0,738673750.0,13979.0,6915.0,7064.0,1821.0,1815.0,1906.0,2083.0,2344.0,4010.0,6352.0,0.0,1313.0,750.0,563.0,135.0,346.0,350.0,349.0,2767750.0,1316834.75,1450915.75,314494.75,414738.0,432112.5,403535.5,339761.75,435174.25,396721.5,395253.75,394257.75,397769.5,394483.5,388101.0,401164.5,54.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,299.0,53.0,141762970.0,9.0,4.0,789265.5,1978486.0
11470610,신월6동,양천구,37.515985373747085,126.84216114046095,444286,2466963000.0,899856250.0,64748000.0,47408000.0,430574250.0,6030500.0,164757500.0,28043750.0,145344000.0,77581500.0,602619250.0,13867.0,6764.0,7103.0,2649.0,1421.0,2209.0,2369.0,2064.0,3155.0,5367.0,0.0,597.0,353.0,244.0,59.0,112.0,138.0,161.0,885727.5,426135.75,459591.25,81387.5,134164.5,151837.0,145974.5,110949.0,161061.75,125810.25,125724.0,125838.25,125471.25,124806.75,128015.75,130060.5,47.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,133.0,57.0,274722385.0,220.0,6.0,258076.25,627650.5
11470611,신월7동,양천구,37.51905079452027,126.83060531087266,1230628,2150100250.0,1075265750.0,23811000.0,44323000.0,149744500.0,94113500.0,73209000.0,58427250.0,168937250.0,69741500.0,392527500.0,18588.0,9029.0,9559.0,1852.0,2130.0,2501.0,2418.0,3218.0,6469.0,8930.0,0.0,2610.0,1717.0,893.0,272.0,428.0,535.0,628.0,2039471.75,975332.5,1064139.0,198979.25,277258.25,288298.25,335562.25,229777.5,354830.75,287707.5,286678.75,285404.5,285078.0,285178.5,300712.5,308711.0,74.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,616.0,42.0,100738599.0,0.0,10.0,609423.5,1430047.25
11470620,신정1동,양천구,37.51890869706325,126.85966565751397,747568,4279372000.0,1058810000.0,87712500.0,204879750.0,547144500.0,426408500.0,342674500.0,160316250.0,196112000.0,162144000.0,1093170000.0,19716.0,9582.0,10134.0,4413.0,2061.0,1765.0,3859.0,3370.0,4248.0,6958.0,0.0,12831.0,7494.0,5337.0,2263.0,3222.0,3223.0,2732.0,3083216.0,1444675.75,1638541.0,312783.5,353168.5,567336.25,464008.75,369112.75,558761.75,436041.5,434856.5,435425.0,435949.0,438398.75,453811.5,448733.25,94.0,7.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,26.0,116.0,83.0,857356012.0,935.0,9.0,902544.75,2180670.75
11470630,신정2동,양천구,37.5194032286939,126.87478871746364,525899,4251773250.0,1189395500.0,28975000.0,12814250.0,633590000.0,110791750.0,878520500.0,34343500.0,240804750.0,100745250.0,1021792750.0,18773.0,9207.0,9566.0,3948.0,2123.0,1564.0,3465.0,3405.0,4268.0,6828.0,0.0,14182.0,8150.0,6032.0,2570.0,4619.0,3801.0,2509.0,4363168.0,2017162.75,2346005.25,430710.5,436375.75,782141.0,664185.5,495008.25,736530.5,612260.25,612391.0,610468.5,613793.5,619473.0,644974.5,649808.0,71.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0,99.0,65.0,447255961.0,444.0,7.0,1294782.5,3068386.25
11470640,신정3동,양천구,37.51180329044341,126.8410954280885,2756536,5502103250.0,1564288250.0,88033500.0,24720500.0,1797341750.0,349867500.0,421250000.0,68480250.0,375702500.0,110625500.0,701793500.0,49523.0,23946.0,25577.0,8452.0,6003.0,5992.0,7797.0,8974.0,12305.0,19703.0,0.0,2055.0,1493.0,562.0,155.0,397.0,525.0,436.0,7200580.5,3327058.75,3873522.5,731134.0,950752.25,1147217.75,1128495.0,725695.5,989195.5,1033111.5,1028974.25,1025219.25,1022981.5,1023373.25,1010711.75,1056208.0,203.0,4.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,81.0,335.0,65.0,361746184.0,320.0,15.0,2066919.75,5133659.75
11470650,신정4동,양천구,37.525411479927584,126.85761717556312,997144,10334753500.0,2023915500.0,231622000.0,132088500.0,2561177000.0,385795250.0,714147750.0,347813250.0,620031250.0,409490750.0,2908672250.0,31687.0,15407.0,16280.0,3158.0,4945.0,4794.0,4564.0,5229.0,8997.0,16216.0,0.0,6204.0,3442.0,2762.0,1036.0,1099.0,1194.0,1323.0,10718590.25,5062920.5,5655670.0,1490922.5,1604594.0,1783946.0,1605432.75,1192258.25,1709594.75,1522672.25,1520511.5,1521129.0,1519226.5,1522282.25,1556804.5,1555965.0,161.0,3.0,8.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,18.0,745.0,52.0,157597172.0,11.0,18.0,3112769.5,7605821.5
11470670,신정6동,양천구,37.515883893266725,126.86977235769862,940885,2863491750.0,692251500.0,23250250.0,0.0,187480250.0,30485500.0,1300788500.0,24760000.0,252334750.0,72946500.0,279194500.0,23959.0,11598.0,12361.0,5302.0,2631.0,2449.0,4474.0,4245.0,4858.0,8185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955787.25,876809.75,1078977.25,160957.75,202488.75,378897.75,273497.5,223143.5,329832.25,278336.25,278469.5,278206.75,279422.25,278581.25,280462.25,282308.0,72.0,7.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,83.0,97.0,1106384082.0,993.0,2.0,562770.25,1393016.0
11470680,신정7동,양천구,37.50987831468797,126.86540565002163,1234130,4602008500.0,1335276500.0,22652000.0,21698750.0,1053348750.0,613659750.0,511015500.0,11370500.0,204862500.0,80954000.0,747170250.0,28275.0,13546.0,14729.0,4859.0,2968.0,2931.0,4625.0,4979.0,7913.0,11507.0,0.0,349.0,206.0,143.0,39.0,83.0,108.0,79.0,2941767.0,1336875.75,1604891.0,252894.0,300521.5,495368.75,435899.0,300057.0,472251.25,415973.5,414738.75,411851.0,416421.0,415883.5,429104.75,437794.25,107.0,3.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,30.0,121.0,70.0,582260300.0,837.0,8.0,866899.0,2074867.75
