행정동_코드,행정동_코드_명,자치구,업종_영문,업종_명,실제_소비액,기대_소비액,소비_격차_금액,소비_격차_비율_pct,잔차_ZScore
11620645,서원동,관악구,여가_문화_지출_총금액,여가_문화,1097902750.0,162221984.0,935680766.0,576.79,1.605
11620655,신원동,관악구,여가_문화_지출_총금액,여가_문화,108893750.0,78272023.0,30621727.0,39.12,0.277
11620665,서림동,관악구,여가_문화_지출_총금액,여가_문화,259512750.0,72355472.0,187157278.0,258.66,1.072
11620685,신사동,관악구,여가_문화_지출_총금액,여가_문화,168290500.0,197237218.0,-28946718.0,-14.68,-0.133
11620695,신림동,관악구,여가_문화_지출_총금액,여가_문화,770202000.0,601733105.0,168468895.0,28.0,0.207
11620715,난향동,관악구,여가_문화_지출_총금액,여가_문화,52170250.0,48918755.0,3251495.0,6.65,0.054
11620725,조원동,관악구,여가_문화_지출_총금액,여가_문화,397461000.0,181879243.0,215581757.0,118.53,0.656
11620735,대학동,관악구,여가_문화_지출_총금액,여가_문화,327672000.0,839400323.0,-511728323.0,-60.96,-0.79
11620745,삼성동,관악구,여가_문화_지출_총금액,여가_문화,90219500.0,91754259.0,-1534759.0,-1.67,-0.014
11620765,미성동,관악구,여가_문화_지출_총금액,여가_문화,179181000.0,311168344.0,-131987344.0,-42.42,-0.463
11620775,난곡동,관악구,여가_문화_지출_총금액,여가_문화,87307000.0,135232779.0,-47925779.0,-35.44,-0.367
11650510,서초1동,서초구,여가_문화_지출_총금액,여가_문화,1176832500.0,2601119727.0,-1424287227.0,-54.76,-0.666
11650520,서초2동,서초구,여가_문화_지출_총금액,여가_문화,1684902250.0,4714856790.0,-3029954540.0,-64.26,-0.864
11650530,서초3동,서초구,여가_문화_지출_총금액,여가_문화,191103745000.0,7214459052.0,183889285948.0,2548.9,2.75
11650531,서초4동,서초구,여가_문화_지출_총금액,여가_문화,1469072750.0,3157273471.0,-1688200721.0,-53.47,-0.642
11650540,잠원동,서초구,여가_문화_지출_총금액,여가_문화,492474250.0,1292072371.0,-799598121.0,-61.88,-0.81
11650550,반포본동,서초구,여가_문화_지출_총금액,여가_문화,53088000.0,463822193.0,-410734193.0,-88.55,-1.819
11650560,반포1동,서초구,여가_문화_지출_총금액,여가_문화,895607750.0,844789919.0,50817831.0,6.02,0.049
11650570,반포2동,서초구,여가_문화_지출_총금액,여가_문화,82264250.0,334829623.0,-252565373.0,-75.43,-1.178
11650580,반포3동,서초구,여가_문화_지출_총금액,여가_문화,739804250.0,577466839.0,162337411.0,28.11,0.208
11650581,반포4동,서초구,여가_문화_지출_총금액,여가_문화,1432068250.0,1933783832.0,-501715582.0,-25.94,-0.252
11650590,방배본동,서초구,여가_문화_지출_총금액,여가_문화,338686500.0,663315316.0,-324628816.0,-48.94,-0.564
11650600,방배1동,서초구,여가_문화_지출_총금액,여가_문화,280690000.0,651488982.0,-370798982.0,-56.92,-0.707
11650610,방배2동,서초구,여가_문화_지출_총금액,여가_문화,72059484750.0,504997963.0,71554486787.0,14169.26,4.164
11650620,방배3동,서초구,여가_문화_지출_총금액,여가_문화,143931000.0,449727723.0,-305796723.0,-68.0,-0.956
11650621,방배4동,서초구,여가_문화_지출_총금액,여가_문화,466156000.0,1492396076.0,-1026240076.0,-68.76,-0.977
11650651,양재1동,서초구,여가_문화_지출_총금액,여가_문화,707005250.0,2466871369.0,-1759866119.0,-71.34,-1.049
11650652,양재2동,서초구,여가_문화_지출_총금액,여가_문화,726676500.0,1771434018.0,-1044757518.0,-58.98,-0.748
11650660,내곡동,서초구,여가_문화_지출_총금액,여가_문화,373141250.0,305001329.0,68139921.0,22.34,0.169
11680510,신사동,강남구,여가_문화_지출_총금액,여가_문화,6999064500.0,5360559453.0,1638505047.0,30.57,0.224
11680521,논현1동,강남구,여가_문화_지출_총금액,여가_문화,8794601250.0,6243911034.0,2550690216.0,40.85,0.288
11680531,논현2동,강남구,여가_문화_지출_총금액,여가_문화,2724556500.0,4383076676.0,-1658520176.0,-37.84,-0.399
11680545,압구정동,강남구,여가_문화_지출_총금액,여가_문화,6984642750.0,9528855180.0,-2544212430.0,-26.7,-0.261
11680565,청담동,강남구,여가_문화_지출_총금액,여가_문화,1582261750.0,7635444985.0,-6053183235.0,-79.28,-1.321
11680580,삼성1동,강남구,여가_문화_지출_총금액,여가_문화,10812331750.0,7074129232.0,3738202518.0,52.84,0.356
11680590,삼성2동,강남구,여가_문화_지출_총금액,여가_문화,1120359500.0,2977839792.0,-1857480292.0,-62.38,-0.821
11680600,대치1동,강남구,여가_문화_지출_총금액,여가_문화,1005845500.0,1246141476.0,-240295976.0,-19.28,-0.18
11680610,대치2동,강남구,여가_문화_지출_총금액,여가_문화,1345050250.0,4918880348.0,-3573830098.0,-72.66,-1.088
11680630,대치4동,강남구,여가_문화_지출_총금액,여가_문화,957697750.0,2299295510.0,-1341597760.0,-58.35,-0.735
11680640,역삼1동,강남구,여가_문화_지출_총금액,여가_문화,1093768823250.0,24072916164.0,1069695907086.0,4443.57,3.203
11680650,역삼2동,강남구,여가_문화_지출_총금액,여가_문화,162405259750.0,2522933105.0,159882326645.0,6337.16,3.496
11680655,도곡1동,강남구,여가_문화_지출_총금액,여가_문화,18980829500.0,1586064249.0,17394765251.0,1096.73,2.083
11680656,도곡2동,강남구,여가_문화_지출_총금액,여가_문화,66593602250.0,2593334376.0,64000267874.0,2467.88,2.724
11680660,개포1동,강남구,여가_문화_지출_총금액,여가_문화,3153750.0,87310584.0,-84156834.0,-96.39,-2.787
11680670,개포2동,강남구,여가_문화_지출_총금액,여가_문화,143340000.0,531081016.0,-387741016.0,-73.01,-1.099
11680690,개포4동,강남구,여가_문화_지출_총금액,여가_문화,285178750.0,405885228.0,-120706478.0,-29.74,-0.296
11680700,세곡동,강남구,여가_문화_지출_총금액,여가_문화,362980000.0,195383204.0,167596796.0,85.78,0.52
11680720,일원본동,강남구,여가_문화_지출_총금액,여가_문화,174749500.0,84887663.0,89861837.0,105.86,0.606
11680730,일원1동,강남구,여가_문화_지출_총금액,여가_문화,130312000.0,140864848.0,-10552848.0,-7.49,-0.065
11680740,일원2동,강남구,여가_문화_지출_총금액,여가_문화,82577000.0,46749075.0,35827925.0,76.64,0.478
11680750,수서동,강남구,여가_문화_지출_총금액,여가_문화,119223840750.0,528443556.0,118695397194.0,22461.32,4.548
11710510,풍납1동,송파구,여가_문화_지출_총금액,여가_문화,62511750.0,65480976.0,-2969226.0,-4.53,-0.039
11710520,풍납2동,송파구,여가_문화_지출_총금액,여가_문화,472069000.0,373000003.0,99068997.0,26.56,0.198
11710531,거여1동,송파구,여가_문화_지출_총금액,여가_문화,91407250.0,101457538.0,-10050288.0,-9.91,-0.088
11710532,거여2동,송파구,여가_문화_지출_총금액,여가_문화,259059000.0,224110775.0,34948225.0,15.59,0.122
11710540,마천1동,송파구,여가_문화_지출_총금액,여가_문화,32261750.0,125666575.0,-93404825.0,-74.33,-1.141
11710550,마천2동,송파구,여가_문화_지출_총금액,여가_문화,99151000.0,239430698.0,-140279698.0,-58.59,-0.74
11710561,방이1동,송파구,여가_문화_지출_총금액,여가_문화,156722250.0,231001646.0,-74279396.0,-32.16,-0.326
11710562,방이2동,송파구,여가_문화_지출_총금액,여가_문화,130672878000.0,1535300755.0,129137577245.0,8411.22,3.73
11710566,오륜동,송파구,여가_문화_지출_총금액,여가_문화,505689750.0,600903111.0,-95213361.0,-15.85,-0.145
11710570,오금동,송파구,여가_문화_지출_총금액,여가_문화,355186000.0,980950640.0,-625764640.0,-63.79,-0.853
11710580,송파1동,송파구,여가_문화_지출_총금액,여가_문화,567454500.0,624407982.0,-56953482.0,-9.12,-0.08
11710590,송파2동,송파구,여가_문화_지출_총금액,여가_문화,154593000.0,225714878.0,-71121878.0,-31.51,-0.318
11710600,석촌동,송파구,여가_문화_지출_총금액,여가_문화,649362500.0,954104180.0,-304741680.0,-31.94,-0.323
11710610,삼전동,송파구,여가_문화_지출_총금액,여가_문화,709568500.0,430236100.0,279332400.0,64.93,0.42
11710620,가락본동,송파구,여가_문화_지출_총금액,여가_문화,762139000.0,1291997841.0,-529858841.0,-41.01,-0.443
11710631,가락1동,송파구,여가_문화_지출_총금액,여가_문화,194704500.0,524549856.0,-329845356.0,-62.88,-0.832
11710632,가락2동,송파구,여가_문화_지출_총금액,여가_문화,318158250.0,826795908.0,-508637658.0,-61.52,-0.802
11710641,문정1동,송파구,여가_문화_지출_총금액,여가_문화,518719750.0,224158311.0,294561439.0,131.41,0.704
11710642,문정2동,송파구,여가_문화_지출_총금액,여가_문화,1102310500.0,2756507243.0,-1654196743.0,-60.01,-0.769
11710646,장지동,송파구,여가_문화_지출_총금액,여가_문화,185764250.0,466752178.0,-280987928.0,-60.2,-0.773
11710647,위례동,송파구,여가_문화_지출_총금액,여가_문화,210983500.0,26322985.0,184660515.0,701.52,1.747
11710650,잠실본동,송파구,여가_문화_지출_총금액,여가_문화,1384217250.0,1972659789.0,-588442539.0,-29.83,-0.297
11710670,잠실2동,송파구,여가_문화_지출_총금액,여가_문화,395544000.0,624504189.0,-228960189.0,-36.66,-0.383
11710680,잠실3동,송파구,여가_문화_지출_총금액,여가_문화,4821042000.0,996486667.0,3824555333.0,383.8,1.323
11710690,잠실4동,송파구,여가_문화_지출_총금액,여가_문화,65544000.0,386204757.0,-320660757.0,-83.03,-1.489
11710710,잠실6동,송파구,여가_문화_지출_총금액,여가_문화,23082565000.0,3412447987.0,19670117013.0,576.42,1.605
11710720,잠실7동,송파구,여가_문화_지출_총금액,여가_문화,91597000.0,33124961.0,58472039.0,176.52,0.854
11740515,강일동,강동구,여가_문화_지출_총금액,여가_문화,178977000.0,292438923.0,-113461923.0,-38.8,-0.412
11740520,상일동,강동구,여가_문화_지출_총금액,여가_문화,573054000.0,187090147.0,385963853.0,206.3,0.94
11740530,명일1동,강동구,여가_문화_지출_총금액,여가_문화,268761250.0,800543021.0,-531781771.0,-66.43,-0.916
11740540,명일2동,강동구,여가_문화_지출_총금액,여가_문화,350406000.0,476850697.0,-126444697.0,-26.52,-0.259
11740550,고덕1동,강동구,여가_문화_지출_총금액,여가_문화,73194750.0,113618041.0,-40423291.0,-35.58,-0.369
11740560,고덕2동,강동구,여가_문화_지출_총금액,여가_문화,116763250.0,135810280.0,-19047030.0,-14.02,-0.127
11740570,암사1동,강동구,여가_문화_지출_총금액,여가_문화,229748750.0,199020460.0,30728290.0,15.44,0.121
11740580,암사2동,강동구,여가_문화_지출_총금액,여가_문화,247151500.0,241332860.0,5818640.0,2.41,0.02
11740590,암사3동,강동구,여가_문화_지출_총금액,여가_문화,130165000.0,19624953.0,110540047.0,563.26,1.588
11740600,천호1동,강동구,여가_문화_지출_총금액,여가_문화,235753000.0,226211877.0,9541123.0,4.22,0.035
11740610,천호2동,강동구,여가_문화_지출_총금액,여가_문화,54770722000.0,709749023.0,54060972977.0,7616.91,3.648
11740620,천호3동,강동구,여가_문화_지출_총금액,여가_문화,431380750.0,345241697.0,86139053.0,24.95,0.187
11740640,성내1동,강동구,여가_문화_지출_총금액,여가_문화,365545750.0,484438534.0,-118892784.0,-24.54,-0.236
11740650,성내2동,강동구,여가_문화_지출_총금액,여가_문화,262082500.0,440151711.0,-178069211.0,-40.46,-0.435
11740660,성내3동,강동구,여가_문화_지출_총금액,여가_문화,502976250.0,760600798.0,-257624548.0,-33.87,-0.347
11740685,길동,강동구,여가_문화_지출_총금액,여가_문화,737450750.0,1918235995.0,-1180785245.0,-61.56,-0.802
11740690,둔촌1동,강동구,여가_문화_지출_총금액,여가_문화,6930750.0,3042273.0,3888477.0,127.81,0.691
11740700,둔촌2동,강동구,여가_문화_지출_총금액,여가_문화,311680750.0,468146058.0,-156465308.0,-33.42,-0.341
11110515,청운효자동,종로구,식료품_지출_총금액,식료품_마트,962498250.0,736348450.0,226149800.0,30.71,0.497
11110530,사직동,종로구,식료품_지출_총금액,식료품_마트,1745658250.0,1569698837.0,175959413.0,11.21,0.197
11110540,삼청동,종로구,식료품_지출_총금액,식료품_마트,657870500.0,253736960.0,404133540.0,159.27,1.766
11110550,부암동,종로구,식료품_지출_총금액,식료품_마트,244455750.0,359188779.0,-114733029.0,-31.94,-0.713
11110560,평창동,종로구,식료품_지출_총금액,식료품_마트,721526250.0,778859991.0,-57333741.0,-7.36,-0.142
11110570,무악동,종로구,식료품_지출_총금액,식료품_마트,283346750.0,413040318.0,-129693568.0,-31.4,-0.699
11110580,교남동,종로구,식료품_지출_총금액,식료품_마트,383676250.0,806621802.0,-422945552.0,-52.43,-1.378
11110600,가회동,종로구,식료품_지출_총금액,식료품_마트,620625500.0,301449155.0,319176345.0,105.88,1.339
11110615,종로1?2?3?4가동,종로구,식료품_지출_총금액,식료품_마트,4636820000.0,3826421294.0,810398706.0,21.18,0.356
11110630,종로5?6가동,종로구,식료품_지출_총금액,식료품_마트,758270000.0,1526243281.0,-767973281.0,-50.32,-1.297
11110640,이화동,종로구,식료품_지출_총금액,식료품_마트,1101422000.0,920804717.0,180617283.0,19.62,0.332
11110650,혜화동,종로구,식료품_지출_총금액,식료품_마트,1766835250.0,1514206892.0,252628358.0,16.68,0.286
11110670,창신1동,종로구,식료품_지출_총금액,식료품_마트,484853000.0,707987254.0,-223134254.0,-31.52,-0.702
11110680,창신2동,종로구,식료품_지출_총금액,식료품_마트,434895000.0,479258988.0,-44363988.0,-9.26,-0.18
11110690,창신3동,종로구,식료품_지출_총금액,식료품_마트,231113250.0,187134150.0,43979100.0,23.5,0.391
11110700,숭인1동,종로구,식료품_지출_총금액,식료품_마트,495410750.0,321656677.0,173754073.0,54.02,0.801
11110710,숭인2동,종로구,식료품_지출_총금액,식료품_마트,557197500.0,842123721.0,-284926221.0,-33.83,-0.766
11140520,소공동,중구,식료품_지출_총금액,식료품_마트,1556543250.0,982699078.0,573844172.0,58.39,0.853
11140540,회현동,중구,식료품_지출_총금액,식료품_마트,13470770250.0,1430770124.0,12040000126.0,841.5,4.157
11140550,명동,중구,식료품_지출_총금액,식료품_마트,2549828000.0,2184235989.0,365592011.0,16.74,0.287
11140570,필동,중구,식료품_지출_총금액,식료품_마트,932873500.0,807521192.0,125352308.0,15.52,0.268
11140580,장충동,중구,식료품_지출_총금액,식료품_마트,414225000.0,380393766.0,33831234.0,8.89,0.158
11140590,광희동,중구,식료품_지출_총금액,식료품_마트,1386227000.0,1555458909.0,-169231909.0,-10.88,-0.214
11140605,을지로동,중구,식료품_지출_총금액,식료품_마트,1322237750.0,1027494029.0,294743721.0,28.69,0.468
11140615,신당동,중구,식료품_지출_총금액,식료품_마트,862393000.0,1052292411.0,-189899411.0,-18.05,-0.369
11140625,다산동,중구,식료품_지출_총금액,식료품_마트,721305000.0,1014682090.0,-293377090.0,-28.91,-0.633
11140635,약수동,중구,식료품_지출_총금액,식료품_마트,1323841750.0,926320578.0,397521172.0,42.91,0.662
11140645,청구동,중구,식료품_지출_총금액,식료품_마트,236639500.0,431224176.0,-194584676.0,-45.12,-1.113
11140650,신당5동,중구,식료품_지출_총금액,식료품_마트,502977250.0,561705785.0,-58728535.0,-10.46,-0.205
11140665,동화동,중구,식료품_지출_총금액,식료품_마트,597470750.0,586677410.0,10793340.0,1.84,0.034
11140670,황학동,중구,식료품_지출_총금액,식료품_마트,1138027000.0,917286660.0,220740340.0,24.06,0.4
11140680,중림동,중구,식료품_지출_총금액,식료품_마트,563255000.0,639129435.0,-75874435.0,-11.87,-0.234
11170510,후암동,용산구,식료품_지출_총금액,식료품_마트,944421250.0,788126748.0,156294502.0,19.83,0.335
11170520,용산2가동,용산구,식료품_지출_총금액,식료품_마트,143882542250.0,565156599.0,143317385651.0,25358.88,10.27
11170530,남영동,용산구,식료품_지출_총금액,식료품_마트,2108467000.0,985950551.0,1122516449.0,113.85,1.409
11170555,청파동,용산구,식료품_지출_총금액,식료품_마트,869035750.0,1278871604.0,-409835854.0,-32.05,-0.716
11170560,원효로1동,용산구,식료품_지출_총금액,식료품_마트,476659250.0,879726321.0,-403067071.0,-45.82,-1.136
11170570,원효로2동,용산구,식료품_지출_총금액,식료품_마트,267986750.0,638813890.0,-370827140.0,-58.05,-1.61
11170580,효창동,용산구,식료품_지출_총금액,식료품_마트,449086250.0,634568697.0,-185482447.0,-29.23,-0.641
11170590,용문동,용산구,식료품_지출_총금액,식료품_마트,727115500.0,435982100.0,291133400.0,66.78,0.948
11170625,한강로동,용산구,식료품_지출_총금액,식료품_마트,3431074000.0,2658175120.0,772898880.0,29.08,0.473
11170630,이촌1동,용산구,식료품_지출_총금액,식료품_마트,786481750.0,1366500741.0,-580018991.0,-42.45,-1.024
11170640,이촌2동,용산구,식료품_지출_총금액,식료품_마트,233246250.0,252045616.0,-18799366.0,-7.46,-0.144
11170650,이태원1동,용산구,식료품_지출_총금액,식료품_마트,811995500.0,549946571.0,262048929.0,47.65,0.722
11170660,이태원2동,용산구,식료품_지출_총금액,식료품_마트,495224000.0,493673068.0,1550932.0,0.31,0.006
11170685,한남동,용산구,식료품_지출_총금액,식료품_마트,1349464500.0,1722604495.0,-373139995.0,-21.66,-0.453
11170690,서빙고동,용산구,식료품_지출_총금액,식료품_마트,417700250.0,467134668.0,-49434418.0,-10.58,-0.207
11170700,보광동,용산구,식료품_지출_총금액,식료품_마트,391303250.0,574669433.0,-183366183.0,-31.91,-0.712
11200520,왕십리2동,성동구,식료품_지출_총금액,식료품_마트,479263750.0,671789067.0,-192525317.0,-28.66,-0.626
11200535,왕십리도선동,성동구,식료품_지출_총금액,식료품_마트,1639711250.0,1748242783.0,-108531533.0,-6.21,-0.119
11200540,마장동,성동구,식료품_지출_총금액,식료품_마트,2390662750.0,1211253622.0,1179409128.0,97.37,1.261
11200550,사근동,성동구,식료품_지출_총금액,식료품_마트,1125183000.0,1023468427.0,101714573.0,9.94,0.176
11200560,행당1동,성동구,식료품_지출_총금액,식료품_마트,940658250.0,1329635321.0,-388977071.0,-29.25,-0.642
11200570,행당2동,성동구,식료품_지출_총금액,식료품_마트,536503750.0,658063656.0,-121559906.0,-18.47,-0.379
11200580,응봉동,성동구,식료품_지출_총금액,식료품_마트,219444500.0,460997052.0,-241552552.0,-52.4,-1.376
11200590,금호1가동,성동구,식료품_지출_총금액,식료품_마트,431739500.0,683898510.0,-252159010.0,-36.87,-0.853
11200615,금호2?3가동,성동구,식료품_지출_총금액,식료품_마트,997949750.0,1130801976.0,-132852226.0,-11.75,-0.232
11200620,금호4가동,성동구,식료품_지출_총금액,식료품_마트,1185106250.0,692019404.0,493086846.0,71.25,0.997
11200645,옥수동,성동구,식료품_지출_총금액,식료품_마트,1293146250.0,1158305550.0,134840700.0,11.64,0.204
11200650,성수1가1동,성동구,식료품_지출_총금액,식료품_마트,696927750.0,736099868.0,-39172118.0,-5.32,-0.101
11200660,성수1가2동,성동구,식료품_지출_총금액,식료품_마트,2147787750.0,951694488.0,1196093262.0,125.68,1.509
11200670,성수2가1동,성동구,식료품_지출_총금액,식료품_마트,2293261500.0,1087416159.0,1205845341.0,110.89,1.383
11200690,성수2가3동,성동구,식료품_지출_총금액,식료품_마트,2675484250.0,1235576048.0,1439908202.0,116.54,1.432
11200720,송정동,성동구,식료품_지출_총금액,식료품_마트,247673250.0,472363158.0,-224689908.0,-47.57,-1.197
11200790,용답동,성동구,식료품_지출_총금액,식료품_마트,941928250.0,859768952.0,82159298.0,9.56,0.169
11215710,화양동,광진구,식료품_지출_총금액,식료품_마트,2286142750.0,1993405915.0,292736835.0,14.69,0.254
11215730,군자동,광진구,식료품_지출_총금액,식료품_마트,1542170250.0,1322820041.0,219350209.0,16.58,0.284
11215740,중곡1동,광진구,식료품_지출_총금액,식료품_마트,1820273000.0,770205937.0,1050067063.0,136.34,1.595
11215750,중곡2동,광진구,식료품_지출_총금액,식료품_마트,909808000.0,1246754301.0,-336946301.0,-27.03,-0.584
11215760,중곡3동,광진구,식료품_지출_총금액,식료품_마트,628795750.0,905923121.0,-277127371.0,-30.59,-0.677
11215770,중곡4동,광진구,식료품_지출_총금액,식료품_마트,1206756000.0,1177572395.0,29183605.0,2.48,0.045
11215780,능동,광진구,식료품_지출_총금액,식료품_마트,761078500.0,533632623.0,227445877.0,42.62,0.658
11215810,광장동,광진구,식료품_지출_총금액,식료품_마트,2012848750.0,1707718601.0,305130149.0,17.87,0.305
11215820,자양1동,광진구,식료품_지출_총금액,식료품_마트,1941346750.0,1460845594.0,480501156.0,32.89,0.527
11215830,자양2동,광진구,식료품_지출_총금액,식료품_마트,865319750.0,1048262718.0,-182942968.0,-17.45,-0.356
11215840,자양3동,광진구,식료품_지출_총금액,식료품_마트,1203494750.0,1228362162.0,-24867412.0,-2.02,-0.038
11215847,자양4동,광진구,식료품_지출_총금액,식료품_마트,2404923250.0,1392310284.0,1012612966.0,72.73,1.013
11215850,구의1동,광진구,식료품_지출_총금액,식료품_마트,884297000.0,1144943761.0,-260646761.0,-22.77,-0.479
11215860,구의2동,광진구,식료품_지출_총금액,식료품_마트,1406399750.0,1262338730.0,144061020.0,11.41,0.2
11215870,구의3동,광진구,식료품_지출_총금액,식료품_마트,2082827250.0,1711106272.0,371720978.0,21.72,0.364
11230536,용신동,동대문구,식료품_지출_총금액,식료품_마트,3914073250.0,3477869900.0,436203350.0,12.54,0.219
11230545,제기동,동대문구,식료품_지출_총금액,식료품_마트,6667496750.0,2662060547.0,4005436203.0,150.46,1.702
11230560,전농1동,동대문구,식료품_지출_총금액,식료품_마트,1899821750.0,1841062207.0,58759543.0,3.19,0.058
11230570,전농2동,동대문구,식료품_지출_총금액,식료품_마트,451344000.0,870410032.0,-419066032.0,-48.15,-1.218
11230600,답십리1동,동대문구,식료품_지출_총금액,식료품_마트,1395101250.0,1340724997.0,54376253.0,4.06,0.074
11230610,답십리2동,동대문구,식료품_지출_총금액,식료품_마트,1407248500.0,1363485882.0,43762618.0,3.21,0.059
11230650,장안1동,동대문구,식료품_지출_총금액,식료품_마트,2645054750.0,2698238064.0,-53183314.0,-1.97,-0.037
11230660,장안2동,동대문구,식료품_지출_총금액,식료품_마트,3058357250.0,1911973262.0,1146383988.0,59.96,0.871
11230705,청량리동,동대문구,식료품_지출_총금액,식료품_마트,993283500.0,1447342324.0,-454058824.0,-31.37,-0.698
11230710,회기동,동대문구,식료품_지출_총금액,식료품_마트,837010250.0,783646352.0,53363898.0,6.81,0.122
11230720,휘경1동,동대문구,식료품_지출_총금액,식료품_마트,1165165250.0,981425354.0,183739896.0,18.72,0.318
11230730,휘경2동,동대문구,식료품_지출_총금액,식료품_마트,518102250.0,859895275.0,-341793025.0,-39.75,-0.939
11230740,이문1동,동대문구,식료품_지출_총금액,식료품_마트,976546000.0,1515840431.0,-539294431.0,-35.58,-0.815
11230750,이문2동,동대문구,식료품_지출_총금액,식료품_마트,620182750.0,692058852.0,-71876102.0,-10.39,-0.203
11260520,면목2동,중랑구,식료품_지출_총금액,식료품_마트,811710250.0,1077139162.0,-265428912.0,-24.64,-0.525
11260540,면목4동,중랑구,식료품_지출_총금액,식료품_마트,448720500.0,714818522.0,-266098022.0,-37.23,-0.863
11260550,면목5동,중랑구,식료품_지출_총금액,식료품_마트,339166500.0,457946363.0,-118779863.0,-25.94,-0.557
11260565,면목본동,중랑구,식료품_지출_총금액,식료품_마트,1511929750.0,1927719471.0,-415789721.0,-21.57,-0.45
11260570,면목7동,중랑구,식료품_지출_총금액,식료품_마트,1720772000.0,1166258828.0,554513172.0,47.55,0.721
11260575,면목3?8동,중랑구,식료품_지출_총금액,식료품_마트,1273254000.0,1564766136.0,-291512136.0,-18.63,-0.382
11260580,상봉1동,중랑구,식료품_지출_총금액,식료품_마트,2389928500.0,1086607257.0,1303321243.0,119.94,1.461
11260590,상봉2동,중랑구,식료품_지출_총금액,식료품_마트,2036372500.0,1420105020.0,616267480.0,43.4,0.668
11260600,중화1동,중랑구,식료품_지출_총금액,식료품_마트,690810500.0,871790043.0,-180979543.0,-20.76,-0.431
11260610,중화2동,중랑구,식료품_지출_총금액,식료품_마트,1297863500.0,1477396486.0,-179532986.0,-12.15,-0.24
11260620,묵1동,중랑구,식료품_지출_총금액,식료품_마트,1270888500.0,1525243650.0,-254355150.0,-16.68,-0.338
11260630,묵2동,중랑구,식료품_지출_총금액,식료품_마트,836266750.0,999824042.0,-163557292.0,-16.36,-0.331
11260655,망우본동,중랑구,식료품_지출_총금액,식료품_마트,1800184250.0,2866120803.0,-1065936553.0,-37.19,-0.862
11260660,망우3동,중랑구,식료품_지출_총금액,식료품_마트,470241750.0,589343073.0,-119101323.0,-20.21,-0.419
11260680,신내1동,중랑구,식료품_지출_총금액,식료품_마트,1641706750.0,1658460220.0,-16753470.0,-1.01,-0.019
11260690,신내2동,중랑구,식료품_지출_총금액,식료품_마트,1720060500.0,847140795.0,872919705.0,103.04,1.313
11290525,성북동,성북구,식료품_지출_총금액,식료품_마트,895092750.0,1157051600.0,-261958850.0,-22.64,-0.476
11290555,삼선동,성북구,식료품_지출_총금액,식료품_마트,2955049250.0,1849994356.0,1105054894.0,59.73,0.868
11290575,동선동,성북구,식료품_지출_총금액,식료품_마트,1445340500.0,1461563901.0,-16223401.0,-1.11,-0.021
11290580,돈암1동,성북구,식료품_지출_총금액,식료품_마트,277707750.0,373035601.0,-95327851.0,-25.55,-0.547
11290590,돈암2동,성북구,식료품_지출_총금액,식료품_마트,223074250.0,684562404.0,-461488154.0,-67.41,-2.079
11290600,안암동,성북구,식료품_지출_총금액,식료품_마트,1321940500.0,1491121751.0,-169181251.0,-11.35,-0.223
11290610,보문동,성북구,식료품_지출_총금액,식료품_마트,597136500.0,991187410.0,-394050910.0,-39.76,-0.94
11290620,정릉1동,성북구,식료품_지출_총금액,식료품_마트,525299500.0,653698528.0,-128399028.0,-19.64,-0.405
11290630,정릉2동,성북구,식료품_지출_총금액,식료품_마트,1392431000.0,1057142613.0,335288387.0,31.72,0.511
11290640,정릉3동,성북구,식료품_지출_총금액,식료품_마트,857041500.0,635709828.0,221331672.0,34.82,0.554
11290650,정릉4동,성북구,식료품_지출_총금액,식료품_마트,1066681500.0,1230538613.0,-163857113.0,-13.32,-0.265
11290660,길음1동,성북구,식료품_지출_총금액,식료품_마트,2065248000.0,1537109586.0,528138414.0,34.36,0.548
11290685,길음2동,성북구,식료품_지출_총금액,식료품_마트,398707250.0,1052971922.0,-654264672.0,-62.14,-1.8
11290705,종암동,성북구,식료품_지출_총금액,식료품_마트,2509653250.0,2232964470.0,276688780.0,12.39,0.217
11290715,월곡1동,성북구,식료품_지출_총금액,식료품_마트,694353500.0,1271221294.0,-576867794.0,-45.38,-1.121
11290725,월곡2동,성북구,식료품_지출_총금액,식료품_마트,1681410750.0,1455779271.0,225631479.0,15.5,0.267
11290760,장위1동,성북구,식료품_지출_총금액,식료품_마트,517466000.0,999877796.0,-482411796.0,-48.25,-1.221
11290770,장위2동,성북구,식료품_지출_총금액,식료품_마트,543760000.0,930673610.0,-386913610.0,-41.57,-0.996
11290780,장위3동,성북구,식료품_지출_총금액,식료품_마트,537267000.0,613347427.0,-76080427.0,-12.4,-0.246
11290810,석관동,성북구,식료품_지출_총금액,식료품_마트,1907569750.0,2043081863.0,-135512113.0,-6.63,-0.127
11305534,삼양동,강북구,식료품_지출_총금액,식료품_마트,1640619250.0,1620871733.0,19747517.0,1.22,0.022
11305535,미아동,강북구,식료품_지출_총금액,식료품_마트,1036640750.0,1490925319.0,-454284569.0,-30.47,-0.674
11305545,송중동,강북구,식료품_지출_총금액,식료품_마트,1389769500.0,1928549712.0,-538780212.0,-27.94,-0.607
11305555,송천동,강북구,식료품_지출_총금액,식료품_마트,1339098000.0,1875595690.0,-536497690.0,-28.6,-0.625
11305575,삼각산동,강북구,식료품_지출_총금액,식료품_마트,1092031250.0,926086347.0,165944903.0,17.92,0.306
